#chan	code	gain	vt50	innse	comment
 285	     0	76.9	156.3	 646	OK
 286	     0	76.2	159.1	 654	OK
 287	     0	75.2	173.3	 633	OK
 288	     0	75.2	145.6	 669	OK
 289	     0	74.8	158.5	 639	OK
 290	     0	76.1	153.3	 640	OK
 291	     0	75.8	164.7	 639	OK
 292	     0	75.7	133.3	 661	OK
 293	     0	73.6	151.5	 655	OK
 294	     0	77.2	153.9	 642	OK
 295	     0	75.3	160.4	 656	OK
 296	     0	73.5	147.8	 661	OK
 297	     0	75.5	169.2	 638	OK
 298	     0	75.3	163.8	 640	OK
 299	     0	73.9	160.5	 653	OK
 300	     0	77.2	162.2	 632	OK
 301	     0	75.7	148.1	 650	OK
 302	     0	77.0	162.4	 663	OK
 303	     0	76.9	151.3	 653	OK
 304	     0	75.2	155.9	 664	OK
 305	     0	75.9	181.9	 644	OK
 306	     0	74.6	169.0	 636	OK
 307	     0	78.6	165.0	 634	OK
 308	     0	76.8	172.6	 667	OK
 309	     0	76.8	139.0	 677	OK
 310	     0	76.3	168.3	 658	OK
 311	     0	76.6	148.4	 666	OK
 312	     0	75.5	156.7	 681	OK
 313	     0	77.2	150.6	 666	OK
 314	     0	78.6	151.2	 664	OK
 315	     0	75.6	160.1	 654	OK
 316	     0	76.1	161.1	 673	OK
 317	     0	77.1	157.6	 665	OK
 318	     0	77.5	171.3	 643	OK
 319	     0	76.5	149.7	 671	OK
 320	     0	76.7	159.2	 649	OK
 321	     0	76.8	151.1	 660	OK
 322	     0	76.7	156.9	 647	OK
 323	     0	75.1	147.4	 674	OK
 324	     0	75.9	165.2	 641	OK
 325	     0	74.9	155.7	 660	OK
 326	     0	76.5	165.1	 635	OK
 327	     0	76.5	170.1	 656	OK
 328	     0	76.2	166.4	 644	OK
 329	     0	75.0	161.6	 650	OK
 330	     0	77.5	156.0	 658	OK
 331	     0	74.7	148.6	 653	OK
 332	     0	76.8	147.9	 654	OK
 333	     0	76.1	159.5	 653	OK
 334	     0	75.1	157.2	 669	OK
 335	     0	76.1	146.6	 661	OK
 336	     0	76.3	149.8	 675	OK
 337	     0	76.0	146.1	 658	OK
 338	     0	78.2	145.8	 673	OK
 339	     0	74.9	149.9	 656	OK
 340	     0	77.7	165.0	 647	OK
 341	     0	76.0	171.7	 627	OK
 342	     0	74.5	148.7	 656	OK
 343	     0	74.1	162.3	 641	OK
 344	     0	77.8	171.1	 653	OK
 345	     0	75.6	161.5	 643	OK
 346	     0	75.6	141.1	 666	OK
 347	     0	76.8	160.2	 616	OK
 348	     0	76.6	177.1	 646	OK
 349	     0	78.1	159.3	 625	OK
 350	     0	75.7	154.5	 633	OK
 351	     0	75.0	159.2	 632	OK
 352	     0	74.9	161.1	 649	OK
 353	     0	76.9	154.4	 646	OK
 354	     0	77.4	150.7	 635	OK
 355	     0	77.6	158.2	 640	OK
 356	     0	75.5	157.3	 640	OK
 357	     0	77.6	155.1	 638	OK
 358	     0	76.9	158.6	 632	OK
 359	     0	75.3	160.7	 638	OK
 360	     0	77.9	161.8	 638	OK
 361	     0	74.5	138.2	 650	OK
 362	     0	75.3	156.2	 629	OK
 363	     0	75.6	153.4	 669	OK
 364	     0	75.4	161.0	 639	OK
 365	     0	75.3	128.7	 639	OK
 366	     0	76.7	163.5	 638	OK
 367	     0	77.3	186.3	 618	OK
 368	     0	77.6	155.4	 659	OK
 369	     0	74.8	147.4	 658	OK
 370	     0	76.8	164.7	 637	OK
 371	     0	75.4	157.5	 634	OK
 372	     0	74.2	165.0	 653	OK
 373	     0	77.4	155.4	 650	OK
 374	     0	74.9	151.3	 646	OK
 375	     0	77.9	146.6	 666	OK
 376	     0	74.7	146.3	 665	OK
 377	     0	75.5	158.5	 645	OK
 378	     0	79.2	166.7	 629	OK
 379	     0	75.0	155.5	 667	OK
 380	     0	74.1	153.2	 660	OK
 381	     0	77.6	154.1	 638	OK
 382	     0	77.5	147.8	 662	OK
 383	     0	77.8	160.2	 618	OK
 384	     0	77.4	160.4	 622	OK
 385	     0	76.2	137.3	 658	OK
 386	     0	74.4	156.7	 656	OK
 387	     0	74.8	149.0	 633	OK
 388	     0	76.3	145.5	 644	OK
 389	     0	74.6	160.8	 637	OK
 390	     0	72.3	135.7	 665	OK
 391	     0	73.7	136.8	 656	OK
 392	     0	74.5	144.9	 652	OK
 393	     0	73.9	127.2	 632	OK
 394	     0	72.9	158.1	 651	OK
 395	     0	74.0	147.9	 663	OK
 396	     0	73.4	148.1	 645	OK
 397	     0	73.6	140.4	 659	OK
 398	     0	72.7	140.4	 642	OK
 399	     0	74.2	134.3	 666	OK
 400	     0	75.7	139.7	 633	OK
 401	     0	74.7	154.5	 652	OK
